"Data Source","World Development Indicators",

"Last Updated Date","2015-11-12",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Fiji","FJI","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.48205732","8.99873378","8.70224146","7.32216625","8.38920091","11.334515","8.35202512","9.11980353","8.96638067","10.32305894","10.73184759","10.37829517","10.17829789","10.94141538","10.08292836","10.70511402","9.4343287","9.43214034","8.87394756","","",
"France","FRA","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.17199604","15.14647422","15.06682195","15.29192071","15.3365972","15.48847666","15.69061875","15.9105676","15.69517619","15.92169895","15.91546588","15.90135218","15.91296616","15.8294914","15.85973744","15.83407572","15.94796233","15.84313624","15.84313624","","",
"Faeroe Islands","FRO","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.27001386","11.29721571","11.30898874","8.95258438","9.7097842","10.91982919","12.46224708","12.49504755","13.48151371","13.95904189","19.08097166","18.26963351","18.80408971","19.79571984","18.92255892","18.62164741","19.10408531","17.76101985","17.70344927","","",
"Gabon","GAB","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.20995749","6.24436943","3.78146841","3.57319337","4.47127476","5.30079123","4.61975763","5.05201798","7.02399665","7.07678983","5.2421127","5.56674501","6.53473221","5.68564619","6.85052085","7.17340663","7.17340663","7.17340663","7.17340663","","",
"United Kingdom","GBR","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.04890816","13.42889738","13.08759485","13.53100591","14.26492751","15.06903051","14.34874949","14.64530814","14.73703629","15.09244548","15.23286419","15.53269905","15.56366725","15.19945465","15.91659051","15.78457008","16.06319634","16.17716965","16.17716965","","",
"Georgia","GEO","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.47680704","4.51678263","6.51806727","5.89208995","5.4778089","6.91480174","7.77650445","7.77349921","7.06300184","5.59784136","6.15010483","5.87598714","4.25590968","4.77994782","6.07107715","6.55262795","5.34094183","5.20690606","6.71124697","","",
"Ghana","GHA","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.83662371","10.78940871","10.97077769","11.02030055","9.89837805","7.84958976","9.33574314","8.45066667","8.3333895","12.58205949","15.07608635","13.98462257","16.15751758","13.14975009","16.44814462","14.92781114","14.02725851","10.55591814","10.55559258","","",
"Guinea","GIN","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.04436544","4.67322177","4.30169053","6.42162374","6.42162374","6.42162374","6.29502604","6.61430793","6.4389737","4.90110641","3.28508214","3.49798008","2.82764532","4.49540452","5.68731922","6.77798484","6.76978507","6.76978507","6.76978507","","",
"Gambia, The","GMB","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.88744839","6.04501582","6.71870238","10.39426357","10.40186103","10.37205159","8.22562783","8.66303012","12.87075052","11.65616319","13.04760814","14.16588453","18.60343979","18.55989873","14.7044574","14.15657212","14.48222372","12.35383024","12.97183","","",
"Guinea-Bissau","GNB","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.1782964","6.14579465","5.06020368","8.90140883","4.64623453","2.25332722","2.20292536","7.67473981","6.90590182","3.4374051","5.02029739","5.14377009","6.45398911","4.84681755","8.66292336","11.09631944","7.79225471","7.79225471","7.79225471","","",
"Equatorial Guinea","GNQ","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.25743453","11.679724","12.90806831","8.65785724","8.65785724","8.65785724","8.65785724","8.65785724","8.65785724","6.49876742","6.49876742","6.49876742","6.49876742","7.05279315","6.95716349","6.95716349","6.95716349","6.95716349","6.95716349","","",
"Greece","GRC","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.76971709","10.27663008","9.937587","9.83020521","10.35115865","10.11712249","11.78470937","11.69031418","11.93596474","11.27420177","13.02146242","13.32080373","12.46356304","11.99628503","12.91232134","12.2907731","12.72047061","11.6629083","11.6629083","","",
"Grenada","GRD","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.74240838","9.26283288","9.24280128","9.52068286","11.77199504","13.23489199","15.07845934","9.70554926","10.35497472","8.20576752","8.23296903","9.92573828","10.20282401","8.85519216","9.46690738","9.46952573","11.01145524","9.00426136","9.56398641","","",
"Greenland","GRL","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.90589179","15.97777394","15.99571388","13.94905856","13.55492922","15.86697454","15.18311366","15.59151817","15.44168604","16.79378955","17.11905527","17.31117585","16.70418132","18.31204124","19.75407858","17.60862008","15.00600007","15.33676858","16.88100108","","",
"Guam","GUM","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.30753719","10.09689299","10.2387934","10.76509896","10.67975","10.76508617","10.67956509","11.20156353","10.64071848","10.22095146","8.0849403","8.76744941","13.25660497","18.41554549","17.03296326","14.54735163","15.59427421","13.12134883","13.87137291","","",
"High income","HIC","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3794784523273","15.6718190611375","15.7217154542416","15.9250719844371","16.2622158622797","16.5527275270251","16.5046251791126","16.4942870533776","16.6760452738599","16.7368220375039","17.0107912786733","17.1900828941488","","","",
"Hong Kong SAR, China","HKG","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3554606","12.18681626","11.87085879","14.3394125","12.28554222","18.09626226","17.15291792","19.19236449","23.43960255","20.87638082","18.76119823","17.23460659","16.92941769","15.45363056","17.68728427","17.14022718","15.71908545","11.77496628","12.20189722","","",
"Heavily indebted poor countries (HIPC)","HPC","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7203461360464","12.7998363048743","","","","","",
"Croatia","HRV","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.84234361","13.09315602","10.59316854","11.59549233","12.12684834","13.02050918","12.4132074","10.78375304","11.92169495","11.91797109","13.65672895","13.69153069","14.90907663","15.26080521","15.26080521","15.26080521","11.89398874","12.66506014","12.66506014","","",
"Haiti","HTI","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.58080965","20.30651823","20.20312684","16.82168374","14.86231802","16.00599457","14.69321225","12.78667781","13.41782778","16.59683777","8.19331442","12.60623096","9.21972111","9.45834681","9.45834681","9.93126415","5.48087477","2.39387373","1.94131765","","",
"Hungary","HUN","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.01654953","11.24888449","11.11550868","10.48046077","10.76805812","10.62900704","10.44167146","10.34789191","12.26640872","11.66115426","11.80429502","11.04050787","10.18236405","10.16232541","9.87601226","10.45022043","10.23280431","10.22616624","10.22616624","","",
"Indonesia","IDN","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.75431066","4.70756741","3.88700115","3.92654343","3.74361644","4.46983893","4.64634291","4.73398984","5.43016998","5.02439678","4.37243217","4.56780348","5.87393782","5.04943084","6.09762166","6.80410923","6.22253214","6.63034169","6.63034169","","",
"Isle of Man","IMN","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.71872018","4.62536726","4.79598622","4.79420242","4.72360873","4.58571606","4.45211445","4.01896579","3.8028267","3.94710554","3.95710747","3.97563271","4.0924581","4.09662104","4.35579921","4.26783239","4.3835334","4.29667568","4.54782863","","",
"Not classified","INX","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6282767","11.81309897","12.87347872","13.21966618","13.34108039","14.708385","15.33598539","16.03638869","16.84677054","17.3105642","16.96852216","16.45598796","16.21955512","15.84914572","14.99787573","9.79097835","12.55654823","14.07499585","14.07499585","","",
"Iran, Islamic Rep.","IRN","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.19932967","7.45428953","8.46052689","9.71642741","9.16432211","10.60745991","11.87777443","10.08941407","9.80980541","10.12331027","9.58452338","9.26450566","10.5315946","10.0661719","13.3098918","13.43286272","13.86609948","17.53158028","17.53158028","","",
"Iraq","IRQ","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11352416","0.11435104","0.10169786","0.1017763","0.10268236","0.15262552","0.09907064","4.40853952","3.16639293","3.19773218","3.20040041","4.68983932","4.19938568","4.96856982","4.81591656","4.87188737","5.98787641","5.98787641","","",
"Iceland","ISL","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.12742671","16.10243203","16.32990632","17.33891232","18.807162","18.39075468","17.75540371","18.78679593","18.58965885","18.23999131","18.18569682","17.96717503","17.74744843","13.08241454","15.50160206","14.49556807","15.34123237","15.35381619","15.75704993","","",
"Israel","ISR","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.72412207","10.04970882","10.27645607","9.1098647","9.0272372","9.15609459","9.28056455","9.09691149","9.00053446","9.32986975","9.42965031","9.85160836","9.9503185","10.26005062","10.42517644","10.62849055","10.59582449","10.54803979","10.54803979","","",
"Italy","ITA","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.84159097","9.97158735","10.83885151","11.07992953","11.50937937","12.74343723","12.82134738","13.193121","12.93627272","13.83987307","14.22315405","14.25982374","13.96735511","14.44175788","14.29738407","14.7126243","14.35036508","14.04329087","14.02608661","","",
"Jamaica","JAM","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4122351","5.94568611","7.71517272","7.36107882","5.61822636","6.5861599","4.26073921","5.86782627","4.4945304","5.1677114","3.52444677","4.4965148","5.53711929","6.44701905","5.49192244","8.4345516","6.44800285","7.12745021","9.71580356","","",
"Jordan","JOR","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.75375906","14.741815","14.80002779","14.74246703","14.80439075","13.71078814","14.39388773","14.30358566","12.10516279","12.43907617","12.2566371","12.34711011","13.50867761","15.81248335","19.1484318","19.45968616","17.77888774","17.32261062","13.47732091","","",
"Japan","JPN","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.49778415","15.83613252","15.93422789","15.76466297","15.78820714","15.94740274","16.7422947","16.71088577","17.01118471","17.63052106","17.58442627","17.77837757","18.08979044","18.60926751","18.55084688","19.38714315","19.72783713","20.02912402","20.02912402","","",
"Kazakhstan","KAZ","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.51014448","13.95046803","14.6862413","14.20498145","9.88471392","9.15282392","8.41232227","8.75089906","8.74270657","10.17525306","9.32793996","10.43691404","7.38153568","8.31591492","11.27785905","11.42313318","10.54495128","10.90237004","10.90237004","","",
"Kenya","KEN","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.44624896","7.26655926","6.84744127","8.85831673","8.28836829","10.55287957","9.20629579","8.2667346","8.20835835","7.9109569","7.61106539","7.53954313","7.13061094","6.06206637","7.06544528","5.85072607","5.85072607","5.85072607","5.85072607","","",
"Kyrgyz Republic","KGZ","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.71091136","11.3266677","11.74002942","11.88210199","12.13751258","11.9691905","11.86957905","10.66450717","10.21346903","11.39321944","11.92432373","14.74129314","13.96844342","13.05960206","12.99204137","11.88696911","11.56241533","12.15141399","13.22084977","","",
"Cambodia","KHM","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.05195549","16.92509942","15.27250359","9.39740975","8.23980011","8.73059645","7.75506438","8.34606333","14.78394958","16.51885275","11.64431115","6.70789804","7.20569728","6.38829053","5.93758213","6.14139842","6.08300327","6.72017447","7.72840794","","",
"Kiribati","KIR","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.34585127","10.19821698","11.08976482","7.80649553","9.15114241","8.77149413","9.14631993","8.19872736","10.15098432","9.16551792","8.92487495","10.17824843","10.76677798","12.01152126","10.38206865","10.02522068","10.29797193","10.0303824","10.0303824","","",
"St. Kitts and Nevis","KNA","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.95024876","9.05172414","10.18518519","10.12494614","9.57854406","9.58881579","9.52219587","7.99116348","6.27767084","5.57366219","4.47450134","5.31763541","6.50098103","6.19311193","6.34945515","6.77288332","6.49215807","7.06518554","7.3269811","","",
"Korea, Rep.","KOR","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.09064105","7.71253898","7.97791508","8.22660803","9.22521613","9.71489557","11.61066646","11.19333681","9.39325108","10.58034335","11.26907372","12.0599914","12.23351728","11.87975874","12.26757129","12.42677076","11.80573552","11.73998103","11.50156223","","",
"Kosovo","KSV","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.64143147","6.18370653","6.75757274","6.74000486","6.48254431","5.23341238","6.86209079","6.79614592","7.00149593","6.42538808","6.75053504","5.72229665","5.57651137","3.74164532","7.98880945","5.21545319","5.76990192","5.76990192","5.76990192","","",
"Latin America & Caribbean (developing only)","LAC","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0239802489334","8.40350834393527","10.0088051520552","9.38046618846992","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.43707645","12.30336995","19.51647571","13.87992059","6.92640786","5.77909441","5.57026872","6.05735527","6.73563533","5.37223051","4.10934827","6.84793195","5.66729613","5.47920322","9.05720952","4.26678492","3.47162213","2.56766007","3.45607308","","",
"Lebanon","LBN","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.82510025","11.60816219","12.6523133","9.18982307","8.38680094","7.58453104","9.72178735","10.29319179","9.72850301","9.55602159","10.03615076","8.46128773","8.1546393","7.95086868","9.10844062","9.06086155","9.51520545","10.65906805","10.65906805","","",
"Liberia","LBR","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.9029172","6.70156567","6.65229162","9.59930475","5.8755684","7.30882713","11.95011571","13.28453902","8.83047752","17.25022635","17.21096125","16.61061884","12.80275475","20.56665494","13.17961783","13.17961783","","",
"Libya","LBY","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.54717794","5.54717794","5.54717794","5.54717794","5.54717794","6.03982069","5.78298683","7.75643208","6.30860008","5.42119866","5.78062486","5.27548711","4.81507197","3.70380054","4.09074219","4.33415097","6.42166824","7.9391271","4.3275255","","",
"St. Lucia","LCA","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3015445","13.01129536","11.57263951","10.66841696","11.07523992","11.72061098","12.1675757","11.44058022","9.72960656","9.7043107","9.54483749","10.86949628","11.47418309","11.78187884","15.09664183","13.30913014","11.14252285","10.2855281","15.00426634","","",
"Latin America & Caribbean (all income levels)","LCN","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.87833390647759","8.3683569613076","10.1914509842751","9.51238585696684","","","8.60406829531853","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41917902485826","","","","9.15844136886649","9.6307531240056","","","","","",
"Low income","LIC","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0769169313096","","","","","",
"Liechtenstein","LIE","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.26235607","5.62108123","5.70402855","7.02630343","6.80615706","6.77916641","6.27784476","6.7011921","7.17953998","8.58429124","7.60470123","7.9162387","7.46348639","6.86971327","6.0673402","6.80177948","6.30599666","5.91115733","7.40417871","","",
"Lower middle income","LMC","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.07382241708247","5.0495963571475","5.12945915331369","5.11880211971313","5.27364749307685","","","5.78681192058374","6.20438481801393","6.56034751124574","5.59225434127277","6.65246664216124","6.80815282061105","6.58424021849273","6.75787977182083","6.64991542407257","7.07881706856846","6.64234117090733","","","",
"Low & middle income","LMY","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.39400922","6.31228548","5.05606503","6.00581858","5.89028068","6.28777838","8.80729843","7.38424933","8.32996625","8.69083864","6.71485195","7.76923077","10","9.83493976","11.03478261","13.20408163","14.47826087","14.47826087","14.47826087","","",
"Lithuania","LTU","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.57447359","10.80609382","8.28493086","11.22315058","11.37415907","11.31780573","12.1368632","13.54726355","14.58177515","11.27593454","11.62183625","12.59564294","12.86237951","12.62154685","12.22315591","11.87638947","12.25267927","12.05943164","12.05943164","","",
"Luxembourg","LUX","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.96585972","12.75297863","12.72503965","12.75576548","13.34941522","16.92091937","16.35453411","17.01899872","15.44877121","16.34487696","16.24484577","17.09941914","16.05075977","16.59295302","15.54905975","15.15210867","14.81752647","13.63881484","13.63881484","","",
"Latvia","LVA","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.940488","9.51392493","9.56854716","9.28074246","8.95555804","8.68143638","9.03247257","9.11084044","9.30922828","10.26265114","10.14995285","11.37362075","11.83810092","10.55233842","9.31161691","9.07617569","10.08457658","9.80509192","9.80509192","","",
"Macao SAR, China","MAC","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.62438363","5.46413727","4.85311428","5.32986176","5.49821375","4.75781407","5.32148692","4.72279785","5.11839177","5.15402074","4.43314278","5.83120265","6.31538512","5.94474097","6.58376965","6.47997839","6.04558367","6.04558367","6.0354658","","",
"Monaco","MCO","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.34313817","13.1581296","14.70171943","14.55188444","12.4916834","14.24095466","13.81274744","14.57781618","17.72267696","16.64774358","16.25943777","15.55566319","15.01489895","15.79997461","18.52079486","18.82163011","18.82163011","18.82163011","18.82163011","","",
"Moldova","MDA","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.86153199","18.5083127","15.00997506","13.02973241","10.23118741","8.87935473","10.17313135","11.79653119","11.97879086","11.90209666","11.27249265","11.74919328","11.7264454","12.97051287","13.38640747","13.10648164","13.26275804","13.4057146","13.4057146","","",
"Madagascar","MDG","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.51761927","10.49830166","11.90805865","10.24084044","12.05684982","15.54588765","15.04362314","13.16857629","11.92183658","11.63671434","11.59149995","12.45189747","14.71074141","10.4862597","11.99562097","17.62126235","12.96822346","8.67795586","11.83639254","","",
"Maldives","MDV","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.1994382","11.27259837","10.945325","10.60598893","10.39721031","10.92010657","10.32931561","10.10365173","10.28463639","11.35984758","9.16992762","9.75064391","9.43137867","13.16270885","12.70887266","9.14649601","8.93103911","15.96098062","16.27404035","","",
"Middle East & North Africa (all income levels)","MEA","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.12633959317829","8.43606662273813","7.8874866058104","9.56595123541309","","","","","","",
"Mexico","MEX","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.04593284","13.29359276","14.15235816","15.80314461","17.27547284","16.62087302","16.55907829","15.67838674","15.53815146","17.41193351","16.50232034","15.90952474","15.49535635","14.95714744","14.95757457","15.31470769","15.14591759","15.81636216","15.38230908","","",
"Marshall Islands","MHL","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.25971569","19.40564496","19.40441772","19.3940291","19.42194815","21.14542673","18.85996531","17.33077757","18.2306422","18.13680561","18.93271028","25.06122449","23.98909091","24.48252427","23.20380952","22.70480769","22.86111111","24.36952381","24.00751427","","",
"Middle income","MIC","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.24665691","14.2849698","16.24526416","19.03847237","15.09805672","14.95044394","12.39530642","13.59310703","14.51989187","14.76995688","13.71989261","15.4367556","14.1129109","14.0392547","13.25386224","13.15530289","13.34401478","13.25259212","13.1652446","","",
