"Data Source","World Development Indicators",

"Last Updated Date","2015-11-12",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Fragile and conflict affected situations","FCS","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.58856406055672","5.5697152377114","5.41612988281268","4.73067001421343","4.54171685588805","4.81710853230913","4.8315428611752","5.60406312179993","5.08887137735295","5.01810878474044","5.1268140703889","5.31044731093494","","",
"Finland","FIN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.84986065","8.03312623","7.71484921","7.35005394","7.37327082","7.21904741","7.42501037","7.80782882","8.15119569","8.20952378","8.42946525","8.3448248","8.04301339","8.30675202","9.17146551","8.99041937","8.94580279","9.08755402","9.39915117","","",
"Fiji","FJI","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.11105821","3.27200393","3.5318195","3.18775025","3.14656649","3.868678","3.28218797","3.48152216","3.35226698","3.6142814","3.60776119","3.83604195","3.74021623","3.57045883","4.17806696","4.11699674","3.93839683","3.9825466","4.13153294","","",
"France","FRA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3559065","10.37527118","10.25024828","10.14604038","10.15363331","10.08483349","10.21133507","10.56032756","10.75364634","10.8859","10.93262619","10.85217185","10.77505191","10.91244029","11.59916451","11.55429445","11.52346619","11.61077718","11.66170932","","",
"Faeroe Islands","FRO","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.13020465","8.60682735","7.75966516","6.95514151","7.55845867","7.82725199","8.47916013","7.87478289","9.51564162","10.36000711","12.11948535","11.9245252","11.99534944","12.92532572","13.4205063","13.83144119","13.71187398","12.80810584","12.59383638","","",
"Gabon","GAB","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.43754317","3.35360693","2.96921237","4.19218847","3.47317955","2.85374059","3.31350043","3.69135162","3.77876669","3.3793166","2.97616687","3.19336492","3.25531994","2.67244989","3.67406524","3.48772138","3.51567035","3.65382051","3.81462546","","",
"United Kingdom","GBR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.69419941","6.7213642","6.48383671","6.55501699","6.81790469","6.93265225","7.22626113","7.54413573","7.77364306","7.91142187","8.12868418","8.28790197","8.37165641","8.78260734","9.72982365","9.37393773","9.23024171","9.27163175","9.11772874","","",
"Georgia","GEO","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.12490374","7.49096865","7.98980819","6.54770804","6.29395835","6.939338","7.81612364","8.72331141","8.48522551","8.53107694","8.59882617","8.39422247","8.16731799","8.99319466","10.19421933","10.05158367","9.38218863","9.1685938","9.43271718","","",
"Ghana","GHA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.08595754","3.44554461","2.9958109","3.2319321","3.08066824","2.99836405","3.55957413","3.03830979","3.12397028","3.9577238","4.5082162","4.63671078","5.30056273","4.85080318","5.17313155","5.33460893","4.80750941","5.23173579","5.39044724","","",
"Guinea","GIN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.53123668","3.12920666","3.05302562","3.39292938","3.41609089","3.45616834","3.65332963","3.76254133","3.44611461","3.13747392","2.82148862","3.02029095","3.07812234","3.2070461","3.84851388","4.54713891","4.20416846","4.5075743","4.69424514","","",
"Gambia, The","GMB","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.25896586","3.36962488","3.11484274","3.53886176","3.56593629","3.61573329","3.7114886","3.75001095","4.21767035","4.3522166","4.96574633","5.52428208","5.76163536","5.94638753","5.84910312","5.75115772","6.28394765","6.15666936","5.9517382","","",
"Guinea-Bissau","GNB","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.4319112","6.95065512","6.71958778","7.06176147","5.75536052","4.93567437","5.03888838","5.8381099","5.77585582","5.30915972","5.71552468","5.88536688","6.08537108","6.00728226","6.75651089","7.03903153","5.97691189","6.16062979","5.49681583","","",
"Equatorial Guinea","GNQ","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.38183325","4.44083118","3.18420482","4.27792987","2.758364","2.73288105","1.78308363","2.05102618","2.22972919","2.39764528","1.82267187","2.12883668","2.24721758","2.3139281","5.29786286","3.83246551","3.29156462","3.43397445","3.47001759","","",
"Greece","GRC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.62369742","9.58108234","9.44930154","9.36914724","9.6472125","7.87930819","8.80365012","9.09876857","8.93168344","8.68105034","9.66176068","9.7487415","9.81044551","10.12675233","10.1924357","9.48424326","9.78973049","9.26876694","9.82195553","","",
"Grenada","GRD","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.90686327","6.9529011","7.25414746","7.34501195","7.78328267","6.58400444","7.62753102","6.62395055","5.84127145","5.2273359","5.48244728","5.96384203","5.87456354","5.76329049","6.24254885","6.36348447","6.41351678","6.20439091","6.33872114","","",
"Greenland","GRL","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.01842466","3.9575406","4.12760619","3.96409501","4.39640377","5.44379956","6.8844115","6.83554663","7.07696265","6.97149491","7.10364237","7.42842003","7.1078948","6.96944771","7.21267538","6.92915949","6.38019498","6.42435288","6.38943745","","",
"Guam","GUM","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.06613057","4.94599721","5.14500276","5.27054837","4.6800807","5.847442","5.82490165","5.79511669","5.95553556","5.72841269","5.82749382","4.66920858","5.75190591","7.24968008","7.27335715","6.5518262","6.79707816","6.55857892","6.5","","",
"High income","HIC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.33049907188385","9.47021559778287","9.51419155169676","9.7500390730809","9.83856538483447","9.89950192934893","10.378975747649","10.8010829196832","10.9781639672377","10.8736618862353","10.932661177111","10.9268914544757","10.8751526522212","11.0736495172161","12.1013457824653","11.8997018661411","11.7546137255131","11.8233945899506","11.8563011455405","","",
"Hong Kong SAR, China","HKG","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33817718","4.96237984","4.88425303","5.63255464","6.21355116","6.62617698","6.8768446","7.28280497","8.29433272","7.88885252","7.68834408","7.63244921","7.89426555","8.40137585","8.84061142","8.4510228","8.40544134","9.45128523","8.71972823","","",
"Heavily indebted poor countries (HIPC)","HPC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.64366927911402","4.76100321337405","4.66563947898032","4.86374465151806","4.91028287257087","4.57609283082663","4.92057633383193","5.04841880252498","5.21002314311778","5.34611105945069","5.36557705884805","5.53442695711273","5.70617991113284","5.84898701682725","6.17741475036616","6.28494424026592","6.10181067165529","6.15688435704993","6.19310818657673","","",
"Croatia","HRV","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.84857644","7.10622294","5.87196141","6.67237399","7.34032783","7.75605846","7.23589443","6.27270795","6.44233229","6.64712656","6.98561381","7.03418074","7.53692645","7.80038398","8.23407505","8.35568676","7.28347006","7.26898557","7.30331624","","",
"Haiti","HTI","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.60463061","6.44642627","6.20127766","5.99234884","5.65165911","6.05826244","5.63127188","5.46628153","5.31704135","5.61151004","4.40741512","5.69978142","5.41848834","5.47394211","6.42753234","9.29829249","7.9549088","9.55642483","9.42383024","","",
"Hungary","HUN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.32563769","7.07870744","6.82934765","7.17599347","7.32272321","7.17690906","7.2412168","7.59220452","8.56911977","8.21920407","8.44559667","8.2586286","7.67442525","7.46308438","7.73558005","8.05874447","8.03066606","7.96508961","8.04723269","","",
"Indonesia","IDN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9538682","1.99785758","1.93248584","2.07940009","2.28030526","1.95687563","2.23306685","2.23629702","2.53372429","2.36774828","2.7895806","2.90514781","3.09844209","2.80594493","2.82545945","2.91806931","2.86402797","3.03388764","3.0683644","","",
"Isle of Man","IMN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.06482428","3.94217524","4.29439569","4.3439785","4.07559567","4.31410811","4.5468353","4.45438843","4.35080111","4.56179291","4.30712688","4.08537783","3.94075346","3.99191133","4.05315674","3.8240044","3.82978752","3.80611712","3.96799312","","",
"Not classified","INX","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.56436424","6.47620984","6.31524208","6.14808569","6.05816589","6.18305321","6.84372599","7.12684109","7.30543086","7.63941889","7.58271495","7.52251884","7.86534686","8.99087099","9.94987168","9.20765582","8.71342321","8.87404865","8.92180568","","",
"Iran, Islamic Rep.","IRN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.83419863","3.69705907","4.08515304","4.51205098","4.59242911","4.59513365","5.08897294","5.11947345","4.73527991","4.7165319","5.32718711","5.07449624","5.10898882","6.35169704","7.20312018","7.28272802","6.26088979","6.6424907","6.68883505","","",
"Iraq","IRQ","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.86873867","2.1814769","1.88716157","1.05485325","0.81014268","1.14582476","1.37450371","4.36364226","5.61200838","4.13339428","2.99905461","3.6917817","3.89585941","4.64971686","3.66697719","3.20665489","4.82430064","5.21514298","","",
"Iceland","ISL","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.20549553","8.16476899","8.09713138","8.90531917","9.62645558","9.49972282","9.34141275","10.15248618","10.38165282","9.8810261","9.4426778","9.12915559","9.09127415","9.13442324","9.63557918","9.29215802","9.04725645","9.03902195","9.05893489","","",
"Israel","ISR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3455544","7.40078584","7.56044952","7.41985563","7.1622169","7.1292842","7.61027459","7.49158333","7.43618117","7.34611891","7.43511314","7.24843101","7.20850432","7.27970525","7.27754404","7.22859313","7.29174933","7.36096076","7.23770873","","",
"Italy","ITA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.05765071","7.15507667","7.43225786","7.49161628","7.57170581","7.87445864","8.06179443","8.19112156","8.16581524","8.50136611","8.74371989","8.84006919","8.50142154","8.89150509","9.40366262","9.40790996","9.24841501","9.18743597","9.09088695","","",
"Jamaica","JAM","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.09119666","4.68299584","5.97090539","5.0718925","4.6848263","5.46556531","5.09323347","4.85575957","4.55821974","4.80457328","4.06830563","4.22114615","4.87190883","5.40429222","5.15809611","5.28334723","5.20809817","5.65399128","5.90467626","","",
"Jordan","JOR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.46872054","8.91042557","8.96948431","9.3081014","9.35886634","9.65458147","9.90188407","9.6812527","9.15449466","9.06597688","8.88260293","8.08490363","8.34550992","8.77647005","9.54302829","8.75386783","9.11839761","7.95958441","7.22402931","","",
"Japan","JPN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.80689605","6.95359196","6.890689","7.1765758","7.44069913","7.60341741","7.80608265","7.85746391","7.98807935","7.99472471","8.18191822","8.19861322","8.22948556","8.60504683","9.52575136","9.58899117","10.07641531","10.28041947","10.29904869","","",
"Kazakhstan","KAZ","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.61783479","4.34318179","4.67251837","4.83111924","4.37611572","4.16032948","3.47096531","3.61480665","3.69562808","3.9518034","4.0695128","3.7265601","3.18543508","3.64857393","4.13485255","4.42042214","4.05524951","4.3153085","4.25597414","","",
"Kenya","KEN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2546112","4.14837559","4.1175352","4.49260472","4.1968479","4.68273816","4.62224717","4.53836443","4.44734056","4.28974554","4.36354595","4.51333614","4.4206389","4.19006762","4.60314364","4.35186846","4.29019739","4.45797473","4.47656354","","",
"Kyrgyz Republic","KGZ","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.97060065","5.69307187","5.23371462","5.8769337","5.33664004","4.6771627","4.78581","5.43420861","5.42793328","5.57289951","5.82230709","6.73429073","6.87338793","6.07102722","6.79492613","6.65733621","6.17973864","6.97365426","6.67164935","","",
"Cambodia","KHM","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3065952","7.21105848","6.30104078","5.92572616","5.53905311","5.82025253","5.65799977","5.90654592","6.68653353","6.33979165","5.76652363","4.19548631","3.48655038","5.45994986","6.260039","5.82000183","5.55971631","7.34787673","7.51883297","","",
"Kiribati","KIR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.42678352","9.2382489","9.38891112","7.02359598","8.84871781","7.99448442","8.90358584","8.98928872","9.95188747","10.38172452","10.05818497","10.92704338","12.16259592","12.87412547","10.84030368","10.54813934","10.44983773","10.18157203","10.0761463","","",
"St. Kitts and Nevis","KNA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40930979","5.4147813","5.09433962","5.07096774","5.34824338","4.29420978","3.83015838","3.67043575","3.71000628","3.52915512","3.56208559","4.09076562","4.06388738","4.19758065","5.00211641","5.49967202","5.96721063","6.53150971","6.36562923","","",
"Korea, Rep.","KOR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.84115995","4.04143984","4.04679866","4.14799715","4.41094234","4.44548634","5.02369779","4.87314802","5.20166906","5.24810777","5.65641499","6.11051696","6.40795189","6.63567447","7.18895648","7.33433912","7.42312793","7.63369522","7.17279614","","",
"Kosovo","KSV","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.76151454","3.46533759","3.69440488","4.43709202","3.6535783","2.4989415","3.59792189","3.55133592","3.21827133","2.74632777","2.36983467","2.24503417","2.12518388","1.92404604","3.93460876","2.78522006","2.623968","2.56544882","2.88751319","","",
"Latin America & Caribbean (developing only)","LAC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.06161896312268","6.14536068631681","6.15949563953625","6.11538659183942","6.18976899053162","6.05724598112482","6.18917798899268","6.20487883471231","6.25673003724369","6.33029579460067","6.87103635176685","6.92774021401435","7.09029766128931","7.20864801104116","7.79253152135156","7.8608482903029","7.86475622672494","8.05035168179253","8.10964163097314","","",
"Lao PDR","LAO","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.14675425","4.60396102","6.31579794","6.4144509","3.72138272","3.32791252","4.08564548","4.04067648","4.93300468","4.5831881","4.30880247","4.27023203","4.1572034","2.69880893","3.6109052","2.35855251","2.1038206","1.91813468","1.97843831","","",
"Lebanon","LBN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.33338104","15.23363862","12.99147114","11.45020077","10.87826853","10.8541976","10.87134602","10.01539838","9.15045618","8.41098678","7.86077714","8.28628553","8.08569874","7.68073424","7.33516264","7.1081133","7.13387589","7.45708973","7.17452331","","",
"Liberia","LBR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.92464687","6.03740415","5.91313979","6.40765167","5.42610811","3.43834055","8.77485713","8.03588306","10.9040877","10.23524324","11.8250115","14.15385262","11.50305235","12.08586009","9.41674127","10.02606781","","",
"Libya","LBY","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.27753681","3.35009282","3.45644575","3.90036944","3.64702626","3.40765496","4.05766524","4.56836292","4.06371504","3.46061724","2.70538066","2.5091272","2.62642263","2.04113186","3.1625065","3.05255664","4.77000711","4.29879351","4.29879351","","",
"St. Lucia","LCA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.74743375","5.48965528","4.96193904","5.13883998","5.53542394","5.58626994","6.23422558","6.40602169","6.19094838","6.2872561","6.32681464","6.49790849","6.77488846","7.39504883","8.03777636","7.50929921","7.16572101","7.86630515","8.5","","",
"Latin America & Caribbean (all income levels)","LCN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.39334682488942","6.38632249415939","6.4097183908585","6.4495425372563","6.70364784556034","6.53029643340272","6.66584510975515","6.36482707479698","6.42520827171177","6.36665832303932","6.78063983431652","6.79839013081152","6.93068770917183","7.02288166990856","7.60307314620291","7.48448602622869","7.51076766968768","7.67645225496257","7.72779189986882","","",
"Least developed countries: UN classification","LDC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.30470548526253","4.21740110432693","4.00055644632149","4.11438667718813","4.06894900951794","3.81396334668588","4.24513769769008","4.36639421494533","4.55049593233718","4.71342086197803","4.61041684535462","4.88787112159895","4.79986254086271","4.9300148517381","5.28415782506131","5.21037833750873","5.07433205693965","4.80642754831601","4.99491398893533","","",
"Low income","LIC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8454321996723","4.75371179715449","4.75033873185788","4.88051579869252","4.88599115132962","4.37754237325339","4.97752173258659","5.24334578701661","5.41627720493922","5.57114426799614","5.62739041278585","5.88267444543687","5.79801206734087","5.60152585746322","5.99539473419688","6.43451866668532","6.21904046132487","6.24059971390446","6.3913531319069","","",
"Liechtenstein","LIE","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.42841569","3.44877416","3.32987746","3.68590531","3.6256153","3.73884106","3.77320541","3.85504729","3.92138573","4.23523357","4.02379828","4.03453251","3.68797168","3.41471002","3.3420105","3.43256994","3.28175359","3.10858956","3.24449193","","",
"Lower middle income","LMC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.81617227133703","3.78876410710195","3.95144408129953","4.20231290502872","4.01769953775761","3.99432295396677","4.21909147571295","4.14947184228565","4.21987859689732","4.28223527585367","4.28553972636044","4.23903381826654","4.27171880389682","4.25382953530556","4.33832731192351","4.1128306972376","4.0972971358155","4.09814437680679","4.24545782400594","","",
"Low & middle income","LMY","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.69010327346616","4.76647639512033","4.93287708382014","5.03117642366328","5.02921053432227","4.98149165835453","5.09369228511693","5.12731490607165","5.17229898850269","5.19870102003118","5.32265100293623","5.26404577705268","5.21717567251538","5.33540931809789","5.69847776603596","5.57110653705282","5.58763502371655","5.71488756965468","5.81788481686943","","",
"Lesotho","LSO","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.45269077","7.49445156","6.72167554","6.84992156","6.75545866","6.91815371","7.53112401","6.91101497","7.13081045","6.96772103","6.29711615","7.11400361","8.47147485","8.85267061","9.81760184","10.90666808","11.90233323","12.14588846","11.47671494","","",
"Lithuania","LTU","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.37428736","5.58350936","5.73862949","6.07781199","6.20251838","6.45834466","6.26029317","6.39672595","6.48590833","5.67295634","5.83329719","6.1952649","6.22324336","6.60806884","7.53202621","7.08692863","6.8531038","6.66314769","6.23711746","","",
"Luxembourg","LUX","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.56674916","5.65222065","5.59426504","5.6675376","5.82712225","7.4774803","7.40182994","8.26666289","7.6672888","8.20455455","7.9457012","7.74947888","6.71629448","7.33859092","8.11462616","7.68088685","7.39125058","7.17505212","7.09750384","","",
"Latvia","LVA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7641721","6.10366636","6.20315475","6.1213504","6.38998632","6.00426586","6.16677115","6.28923484","6.15252413","6.51218398","6.37415759","6.7991405","7.01215151","6.63050503","6.83979658","6.55480382","6.09974076","5.90276158","5.71760906","","",
"Macao SAR, China","MAC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.90829877","3.84491674","4.09068079","3.86563515","3.98521459","4.1805133","4.4385331","5.30833933","5.25177742","5.21554804","5.05803376","5.23396796","5.47518256","5.41598952","5.66658598","5.85885463","5.98875179","6.13760422","6.01454986","","",
"Monaco","MCO","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.08525071","3.02406078","3.17080954","3.12540444","3.41087081","3.29179842","3.33627583","3.39768909","3.93329579","4.03375315","4.00135654","3.81939854","3.38020064","3.63658084","4.29841038","4.40094704","4.19363333","4.29369085","4.03215711","","",
"Moldova","MDA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.05333139","10.26953654","9.45390351","7.68945206","5.88790955","6.65259424","14.55991694","11.69560205","9.74223267","8.48542474","9.15335338","10.62517259","10.88467452","11.41298582","12.48972121","11.67698407","11.35639336","11.7836972","11.80154622","","",
"Madagascar","MDG","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.12397795","4.46798941","4.70252866","4.4684201","4.46167157","4.97703799","5.01654768","5.13505188","4.81289248","4.83409057","4.86483085","4.94232996","4.98400849","4.29941804","4.49130268","4.9834984","4.01111669","3.33963272","4.23357909","","",
"Maldives","MDV","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.70839634","6.36760933","6.38692468","6.39099762","6.56569897","7.06541845","5.3109733","5.1914405","6.03526593","5.90873587","7.04206114","6.66838084","6.29163256","7.88810623","7.64462315","5.7872356","8.06104357","11.37329726","10.80827643","","",
